face_id,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z
0,0.0087748176473688,0.0120775003652698,-0.9998885620708852,0.0141979531985250,-0.0046131946403937,-0.9998885620708852
0,0.0141979531985250,-0.0046131946403937,-0.9998885620708852,0.0000000000000000,-0.0149286114497519,-0.9998885620708852
0,0.0000000000000000,-0.0149286114497519,-0.9998885620708852,-0.0141979531985250,-0.0046131946403937,-0.9998885620708852
0,-0.0141979531985250,-0.0046131946403937,-0.9998885620708852,-0.0087748176473688,0.0120775003652698,-0.9998885620708852
0,-0.0087748176473688,0.0120775003652698,-0.9998885620708852,0.0087748176473688,0.0120775003652698,-0.9998885620708852
1,0.0087748176473688,0.8889262955230025,-0.4579662036690121,-0.0087748176473688,0.8889262955230025,-0.4579662036690120
1,-0.0087748176473688,0.8889262955230025,-0.4579662036690120,-0.0141979531985251,0.8963906012478784,-0.4430375922192601
1,-0.0141979531985251,0.8963906012478784,-0.4430375922192601,-0.0000000000000000,0.9010037958882723,-0.4338112029384725
1,-0.0000000000000000,0.9010037958882723,-0.4338112029384725,0.0141979531985250,0.8963906012478784,-0.4430375922192601
1,0.0141979531985250,0.8963906012478784,-0.4430375922192601,0.0087748176473688,0.8889262955230025,-0.4579662036690121
2,0.8427075780876847,0.2830386795662063,-0.4579662036690121,0.8481307136388411,0.2905029852910824,-0.4430375922192602
2,0.8481307136388411,0.2905029852910824,-0.4430375922192602,0.8569055312862098,0.2784254849258126,-0.4338112029384725
2,0.8569055312862098,0.2784254849258126,-0.4338112029384725,0.8569055312862098,0.2634968734760605,-0.4430375922192601
2,0.8569055312862098,0.2634968734760605,-0.4430375922192601,0.8481307136388411,0.2663479845605429,-0.4579662036690121
2,0.8481307136388411,0.2663479845605429,-0.4579662036690121,0.8427075780876847,0.2830386795662063,-0.4579662036690121
3,0.5295967434826642,-0.7139987714201966,-0.4579662036690120,0.5383715611300330,-0.7168498825046788,-0.4430375922192601
3,0.5383715611300330,-0.7168498825046788,-0.4430375922192601,0.5295967434826643,-0.7289273828699485,-0.4338112029384725
3,0.5295967434826643,-0.7289273828699485,-0.4338112029384725,0.5153987902841392,-0.7335405775103423,-0.4430375922192601
3,0.5153987902841392,-0.7335405775103423,-0.4430375922192601,0.5153987902841392,-0.7243141882295547,-0.4579662036690121
3,0.5153987902841392,-0.7243141882295547,-0.4579662036690121,0.5295967434826642,-0.7139987714201966,-0.4579662036690120
4,-0.5153987902841389,-0.7243141882295550,-0.4579662036690121,-0.5153987902841389,-0.7335405775103425,-0.4430375922192601
4,-0.5153987902841389,-0.7335405775103425,-0.4430375922192601,-0.5295967434826641,-0.7289273828699487,-0.4338112029384725
4,-0.5295967434826641,-0.7289273828699487,-0.4338112029384725,-0.5383715611300327,-0.7168498825046790,-0.4430375922192601
4,-0.5383715611300327,-0.7168498825046790,-0.4430375922192601,-0.5295967434826641,-0.7139987714201967,-0.4579662036690120
4,-0.5295967434826641,-0.7139987714201967,-0.4579662036690120,-0.5153987902841389,-0.7243141882295550,-0.4579662036690121
5,-0.8481307136388412,0.2663479845605426,-0.4579662036690121,-0.8569055312862098,0.2634968734760603,-0.4430375922192601
5,-0.8569055312862098,0.2634968734760603,-0.4430375922192601,-0.8569055312862098,0.2784254849258123,-0.4338112029384726
5,-0.8569055312862098,0.2784254849258123,-0.4338112029384726,-0.8481307136388412,0.2905029852910821,-0.4430375922192602
