face_id,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z
0,0.0116999047252329,0.0161035373350458,-0.9998018745305088,0.0189308435105623,-0.0061510039228845,-0.9998018745305088
0,0.0189308435105623,-0.0061510039228845,-0.9998018745305088,0.0000000000000000,-0.0199050668243223,-0.9998018745305088
0,0.0000000000000000,-0.0199050668243223,-0.9998018745305088,-0.0189308435105623,-0.0061510039228845,-0.9998018745305088
0,-0.0189308435105623,-0.0061510039228845,-0.9998018745305088,-0.0116999047252329,0.0161035373350458,-0.9998018745305088
0,-0.0116999047252329,0.0161035373350458,-0.9998018745305088,0.0116999047252329,0.0161035373350458,-0.9998018745305088
1,0.0116999047252329,0.8870482613608996,-0.4615284327601339,-0.0116999047252329,0.8870482613608996,-0.4615284327601339
1,-0.0116999047252329,0.8870482613608996,-0.4615284327601339,-0.0189308435105623,0.8970007947730609,-0.4416233659358114
1,-0.0189308435105623,0.8970007947730609,-0.4416233659358114,-0.0000000000000000,0.9031517986959454,-0.4293213580900423
1,-0.0000000000000000,0.9031517986959454,-0.4293213580900423,0.0189308435105623,0.8970007947730609,-0.4416233659358114
1,0.0189308435105623,0.8970007947730609,-0.4416233659358114,0.0116999047252329,0.8870482613608996,-0.4615284327601339
2,0.8400175598429054,0.2852402582202333,-0.4615284327601340,0.8472484986282348,0.2951927916323945,-0.4416233659358115
2,0.8472484986282348,0.2951927916323945,-0.4416233659358115,0.8589484033534677,0.2790892542973487,-0.4293213580900423
2,0.8589484033534677,0.2790892542973487,-0.4293213580900423,0.8589484033534677,0.2591841874730262,-0.4416233659358116
2,0.8589484033534677,0.2591841874730262,-0.4416233659358116,0.8472484986282348,0.2629857169623029,-0.4615284327601340
2,0.8472484986282348,0.2629857169623029,-0.4615284327601340,0.8400175598429054,0.2852402582202333,-0.4615284327601340
3,0.5308593078548973,-0.7107600868209990,-0.4615284327601339,0.5425592125801303,-0.7145616163102755,-0.4416233659358115
3,0.5425592125801303,-0.7145616163102755,-0.4416233659358115,0.5308593078548974,-0.7306651536453214,-0.4293213580900423
3,0.5308593078548974,-0.7306651536453214,-0.4293213580900423,0.5119284643443350,-0.7368161575682058,-0.4416233659358116
3,0.5119284643443350,-0.7368161575682058,-0.4416233659358116,0.5119284643443351,-0.7245141497224367,-0.4615284327601340
3,0.5119284643443351,-0.7245141497224367,-0.4615284327601340,0.5308593078548973,-0.7107600868209990,-0.4615284327601339
4,-0.5119284643443348,-0.7245141497224369,-0.4615284327601339,-0.5119284643443348,-0.7368161575682061,-0.4416233659358114
4,-0.5119284643443348,-0.7368161575682061,-0.4416233659358114,-0.5308593078548971,-0.7306651536453215,-0.4293213580900423
4,-0.5308593078548971,-0.7306651536453215,-0.4293213580900423,-0.5425592125801300,-0.7145616163102757,-0.4416233659358115
4,-0.5425592125801300,-0.7145616163102757,-0.4416233659358115,-0.5308593078548971,-0.7107600868209991,-0.4615284327601339
4,-0.5308593078548971,-0.7107600868209991,-0.4615284327601339,-0.5119284643443348,-0.7245141497224369,-0.4615284327601339
5,-0.8472484986282349,0.2629857169623027,-0.4615284327601339,-0.8589484033534677,0.2591841874730261,-0.4416233659358116
5,-0.8589484033534677,0.2591841874730261,-0.4416233659358116,-0.8589484033534677,0.2790892542973485,-0.4293213580900424
5,-0.8589484033534677,0.2790892542973485,-0.4293213580900424,-0.8472484986282349,0.2951927916323942,-0.4416233659358115
5,-0.8472484986282349,0.2951927916323942,-0.4416233659358115,-0.8400175598429056,0.2852402582202330,-0.4615284327601339
5,-0.8400175598429056,0.2852402582202330,-0.4615284327601339,-0.8472484986282349,0.2629857169623027,-0.4615284327601339
6,0.5308593078548972,0.7306651536453214,0.4293213580900423,0.5119284643443349,0.7368161575682060,0.4416233659358115
6,0.5119284643443349,0.7368161575682060,0.4416233659358115,0.5119284643443348,0.7245141497224368,0.4615284327601339
6,0.5119284643443348,0.7245141497224368,0.4615284327601339,0.5308593078548972,0.7107600868209990,0.4615284327601339
6,0.5308593078548972,0.7107600868209990,0.4615284327601339,0.5425592125801302,0.7145616163102755,0.4416233659358115
6,0.5425592125801302,0.7145616163102755,0.4416233659358115,0.5308593078548972,0.7306651536453214,0.4293213580900423
7,0.8589484033534678,-0.2790892542973485,0.4293213580900423,0.8589484033534677,-0.2591841874730261,0.4416233659358115
7,0.8589484033534677,-0.2591841874730261,0.4416233659358115,0.8472484986282349,-0.2629857169623027,0.4615284327601339
7,0.8472484986282349,-0.2629857169623027,0.4615284327601339,0.8400175598429055,-0.2852402582202331,0.4615284327601339
7,0.8400175598429055,-0.2852402582202331,0.4615284327601339,0.8472484986282349,-0.2951927916323943,0.4416233659358114
7,0.8472484986282349,-0.2951927916323943,0.4416233659358114,0.8589484033534678,-0.2790892542973485,0.4293213580900423
8,0.0000000000000001,-0.9031517986959455,0.4293213580900423,0.0189308435105624,-0.8970007947730609,0.4416233659358114
8,0.0189308435105624,-0.8970007947730609,0.4416233659358114,0.0116999047252330,-0.8870482613608996,0.4615284327601339
8,0.0116999047252330,-0.8870482613608996,0.4615284327601339,-0.0116999047252328,-0.8870482613608996,0.4615284327601339
8,-0.0116999047252328,-0.8870482613608996,0.4615284327601339,-0.0189308435105622,-0.8970007947730609,0.4416233659358115
8,-0.0189308435105622,-0.8970007947730609,0.4416233659358115,0.0000000000000001,-0.9031517986959455,0.4293213580900423
9,-0.8589484033534677,-0.2790892542973488,0.4293213580900423,-0.8472484986282348,-0.2951927916323946,0.4416233659358115
9,-0.8472484986282348,-0.2951927916323946,0.4416233659358115,-0.8400175598429054,-0.2852402582202333,0.4615284327601340
9,-0.8400175598429054,-0.2852402582202333,0.4615284327601340,-0.8472484986282348,-0.2629857169623030,0.4615284327601340
9,-0.8472484986282348,-0.2629857169623030,0.4615284327601340,-0.8589484033534677,-0.2591841874730264,0.4416233659358115
9,-0.8589484033534677,-0.2591841874730264,0.4416233659358115,-0.8589484033534677,-0.2790892542973488,0.4293213580900423
10,-0.5308593078548974,0.7306651536453213,0.4293213580900423,-0.5425592125801303,0.7145616163102755,0.4416233659358115
10,-0.5425592125801303,0.7145616163102755,0.4416233659358115,-0.5308593078548975,0.7107600868209988,0.4615284327601340
10,-0.5308593078548975,0.7107600868209988,0.4615284327601340,-0.5119284643443351,0.7245141497224366,0.4615284327601339
10,-0.5119284643443351,0.7245141497224366,0.4615284327601339,-0.5119284643443351,0.7368161575682058,0.4416233659358115
10,-0.5119284643443351,0.7368161575682058,0.4416233659358115,-0.5308593078548974,0.7306651536453213,0.4293213580900423
11,0.0189308435105623,0.0061510039228847,0.9998018745305088,-0.0000000000000000,0.0199050668243225,0.9998018745305088
11,-0.0000000000000000,0.0199050668243225,0.9998018745305088,-0.0189308435105623,0.0061510039228847,0.9998018745305088
11,-0.0189308435105623,0.0061510039228847,0.9998018745305088,-0.0116999047252329,-0.0161035373350457,0.9998018745305088
11,-0.0116999047252329,-0.0161035373350457,0.9998018745305088,0.0116999047252329,-0.0161035373350457,0.9998018745305088
