face_id,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z
0,0.0058498256112778,0.0080515942092721,-0.9999504744591138,0.0094652166673072,-0.0030754353243200,-0.9999504744591138
0,0.0094652166673072,-0.0030754353243200,-0.9999504744591138,0.0000000000000000,-0.0099523177699039,-0.9999504744591138
0,0.0000000000000000,-0.0099523177699039,-0.9999504744591138,-0.0094652166673072,-0.0030754353243200,-0.9999504744591138
0,-0.0094652166673072,-0.0030754353243200,-0.9999504744591138,-0.0058498256112778,0.0080515942092721,-0.9999504744591138
0,-0.0058498256112778,0.0080515942092721,-0.9999504744591138,0.0058498256112778,0.0080515942092721,-0.9999504744591138
1,0.0058498256112778,0.8907821116136631,-0.4543930117964196,-0.0058498256112779,0.8907821116136631,-0.4543930117964196
1,-0.0058498256112779,0.8907821116136631,-0.4543930117964196,-0.0094652166673073,0.8957582704986151,-0.4444406940265156
1,-0.0094652166673073,0.8957582704986151,-0.4444406940265156,-0.0000000000000000,0.8988337058229351,-0.4382898233778754
1,-0.0000000000000000,0.8988337058229351,-0.4382898233778754,0.0094652166673072,0.8957582704986150,-0.4444406940265155
1,0.0094652166673072,0.8957582704986150,-0.4444406940265155,0.0058498256112778,0.8907821116136631,-0.4543930117964196
2,0.8453764363213164,0.2808303255406193,-0.4543930117964195,0.8489918273773457,0.2858064844255713,-0.4444406940265156
2,0.8489918273773457,0.2858064844255713,-0.4444406940265156,0.8548416529886236,0.2777548902162992,-0.4382898233778754
2,0.8548416529886236,0.2777548902162992,-0.4382898233778754,0.8548416529886236,0.2678025724463953,-0.4444406940265156
2,0.8548416529886236,0.2678025724463953,-0.4444406940265156,0.8489918273773457,0.2697032960070270,-0.4543930117964196
2,0.8489918273773457,0.2697032960070270,-0.4543930117964196,0.8453764363213164,0.2808303255406193,-0.4543930117964195
3,0.5283211965461126,-0.7172194253578626,-0.4543930117964196,0.5341710221573905,-0.7191201489184945,-0.4444406940265156
3,0.5341710221573905,-0.7191201489184945,-0.4444406940265156,0.5283211965461126,-0.7271717431277666,-0.4382898233778755
3,0.5283211965461126,-0.7271717431277666,-0.4382898233778755,0.5188559798788054,-0.7302471784520868,-0.4444406940265156
3,0.5188559798788054,-0.7302471784520868,-0.4444406940265156,0.5188559798788055,-0.7240963078034465,-0.4543930117964196
3,0.5188559798788055,-0.7240963078034465,-0.4543930117964196,0.5283211965461126,-0.7172194253578626,-0.4543930117964196
4,-0.5188559798788052,-0.7240963078034467,-0.4543930117964196,-0.5188559798788052,-0.7302471784520870,-0.4444406940265155
4,-0.5188559798788052,-0.7302471784520870,-0.4444406940265155,-0.5283211965461123,-0.7271717431277669,-0.4382898233778754
4,-0.5283211965461123,-0.7271717431277669,-0.4382898233778754,-0.5341710221573902,-0.7191201489184947,-0.4444406940265156
4,-0.5341710221573902,-0.7191201489184947,-0.4444406940265156,-0.5283211965461123,-0.7172194253578629,-0.4543930117964195
4,-0.5283211965461123,-0.7172194253578629,-0.4543930117964195,-0.5188559798788052,-0.7240963078034467,-0.4543930117964196
5,-0.8489918273773458,0.2697032960070269,-0.4543930117964196,-0.8548416529886237,0.2678025724463949,-0.4444406940265156
5,-0.8548416529886237,0.2678025724463949,-0.4444406940265156,-0.8548416529886237,0.2777548902162989,-0.4382898233778755
5,-0.8548416529886237,0.2777548902162989,-0.4382898233778755,-0.8489918273773457,0.2858064844255711,-0.4444406940265156
5,-0.8489918273773457,0.2858064844255711,-0.4444406940265156,-0.8453764363213165,0.2808303255406190,-0.4543930117964196
