face_id,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z
0,0.03510780395710328,0.04832174663400334,-0.9982146316817585,-0.035107803957103285,0.04832174663400333,-0.9982146316817585
0,-0.035107803957103285,0.04832174663400333,-0.9982146316817585,-0.07029615078108484,0.09675435101380078,-0.9928227670361217
0,-0.07029615078108484,0.09675435101380078,-0.9928227670361217,-0.03518727831197845,0.15872269623817867,-0.9866959821261452
0,-0.03518727831197845,0.15872269623817867,-0.9866959821261452,0.03518727831197849,0.1587226962381787,-0.9866959821261452
0,0.03518727831197849,0.1587226962381787,-0.9866959821261452,0.07029615078108487,0.09675435101380077,-0.9928227670361217
0,0.07029615078108487,0.09675435101380077,-0.9928227670361217,0.03510780395710328,0.04832174663400334,-0.9982146316817585
1,0.03518727831197849,0.1587226962381787,-0.9866959821261452,-0.03518727831197845,0.15872269623817867,-0.9866959821261452
1,-0.03518727831197845,0.15872269623817867,-0.9866959821261452,-0.07049975514807974,0.20692958687115764,-0.9758124464267673
1,-0.07049975514807974,0.20692958687115764,-0.9758124464267673,-0.0353103128370009,0.267433128353614,-0.9629292308712788
1,-0.0353103128370009,0.267433128353614,-0.9629292308712788,0.03531031283700086,0.26743312835361405,-0.9629292308712788
1,0.03531031283700086,0.26743312835361405,-0.9629292308712788,0.07049975514807974,0.20692958687115764,-0.9758124464267673
1,0.07049975514807974,0.20692958687115764,-0.9758124464267673,0.03518727831197849,0.1587226962381787,-0.9866959821261452
2,0.03531031283700086,0.26743312835361405,-0.9629292308712788,-0.0353103128370009,0.267433128353614,-0.9629292308712788
2,-0.0353103128370009,0.267433128353614,-0.9629292308712788,-0.07077564803046035,0.31504968069384076,-0.9464325154709011
2,-0.07077564803046035,0.31504968069384076,-0.9464325154709011,-0.035462036706944824,0.37309097215957837,-0.9271168051791618
2,-0.035462036706944824,0.37309097215957837,-0.9271168051791618,0.03546203670694484,0.37309097215957854,-0.9271168051791618
2,0.03546203670694484,0.37309097215957854,-0.9271168051791618,0.07077564803046034,0.3150496806938408,-0.946432515470901
2,0.07077564803046034,0.3150496806938408,-0.946432515470901,0.03531031283700086,0.26743312835361405,-0.9629292308712788
3,0.03546203670694484,0.37309097215957854,-0.9271168051791618,-0.035462036706944824,0.37309097215957837,-0.9271168051791618
3,-0.035462036706944824,0.37309097215957837,-0.9271168051791618,-0.0710867561584921,0.4197125854614845,-0.9048690616349413
3,-0.0710867561584921,0.4197125854614845,-0.9048690616349413,-0.03562024276820541,0.4743552028206348,-0.8796126078349086
3,-0.03562024276820541,0.4743552028206348,-0.8796126078349086,0.0356202427682054,0.4743552028206348,-0.8796126078349086
3,0.0356202427682054,0.4743552028206348,-0.8796126078349086,0.0710867561584921,0.4197125854614845,-0.9048690616349413
3,0.0710867561584921,0.4197125854614845,-0.9048690616349413,0.03546203670694484,0.37309097215957854,-0.9271168051791618
4,0.0356202427682054,0.4743552028206348,-0.8796126078349086,-0.03562024276820541,0.4743552028206348,-0.8796126078349086
4,-0.03562024276820541,0.4743552028206348,-0.8796126078349086,-0.07138018008617547,0.5195243300269401,-0.8514689309663177
4,-0.07138018008617547,0.5195243300269401,-0.8514689309663177,-0.03575424623039243,0.5699207780280121,-0.820921397363013
4,-0.03575424623039243,0.5699207780280121,-0.820921397363013,0.03575424623039242,0.5699207780280121,-0.820921397363013
4,0.03575424623039242,0.5699207780280121,-0.820921397363013,0.07138018008617544,0.5195243300269401,-0.8514689309663177
4,0.07138018008617544,0.5195243300269401,-0.8514689309663177,0.0356202427682054,0.4743552028206348,-0.8796126078349086
5,0.03575424623039242,0.5699207780280121,-0.820921397363013,-0.03575424623039243,0.5699207780280121,-0.820921397363013
5,-0.03575424623039243,0.5699207780280121,-0.820921397363013,-0.07158505059228071,0.6131134992635037,-0.7867448236579395
5,-0.07158505059228071,0.6131134992635037,-0.7867448236579395,-0.03582388862322308,0.6585335649833698,-0.7516982059272223
5,-0.03582388862322308,0.6585335649833698,-0.7516982059272223,0.03582388862322307,0.6585335649833698,-0.7516982059272223
5,0.03582388862322307,0.6585335649833698,-0.7516982059272223,0.07158505059228068,0.6131134992635037,-0.7867448236579395
5,0.07158505059228068,0.6131134992635037,-0.7867448236579395,0.03575424623039242,0.5699207780280121,-0.820921397363013
6,0.03582388862322307,0.6585335649833698,-0.7516982059272223,-0.03582388862322308,0.6585335649833698,-0.7516982059272223
6,-0.03582388862322308,0.6585335649833698,-0.7516982059272223,-0.07161121688915081,0.6991472275833002,-0.7113824483203393
6,-0.07161121688915081,0.6991472275833002,-0.7113824483203393,-0.03577922890317728,0.7390059881930189,-0.6727480926721039
6,-0.03577922890317728,0.7390059881930189,-0.6727480926721039,0.03577922890317725,0.7390059881930189,-0.6727480926721039
6,0.03577922890317725,0.7390059881930189,-0.6727480926721039,0.07161121688915076,0.6991472275833002,-0.7113824483203393
6,0.07161121688915076,0.6991472275833002,-0.7113824483203393,0.03582388862322307,0.6585335649833698,-0.7516982059272223
7,0.03577922890317725,0.7390059881930189,-0.6727480926721039,-0.03577922890317728,0.7390059881930189,-0.6727480926721039
7,-0.03577922890317728,0.7390059881930189,-0.6727480926721039,-0.0713501064104953,0.7763507413839897,-0.626249701531059
