face_id,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z
0,0.5773502691896258,-0.5773502691896258,-0.5773502691896258,0.6289601696450940,-0.4569663116686273,-0.6289601696450940
0,0.6289601696450940,-0.4569663116686273,-0.6289601696450940,0.6974565623330552,-0.5067318539713864,-0.5067318539713864
0,0.6974565623330552,-0.5067318539713864,-0.5067318539713864,0.6289601696450940,-0.6289601696450940,-0.4569663116686273
0,0.6289601696450940,-0.6289601696450940,-0.4569663116686273,0.5773502691896258,-0.5773502691896258,-0.5773502691896258
1,0.6289601696450940,-0.4569663116686273,-0.6289601696450940,0.6652465971273087,-0.3389600714259312,-0.6652465971273087
1,0.6652465971273087,-0.3389600714259312,-0.6652465971273087,0.7479617285744279,-0.3811055359565153,-0.5434260051297244
1,0.7479617285744279,-0.3811055359565153,-0.5434260051297244,0.6974565623330552,-0.5067318539713864,-0.5067318539713864
1,0.6974565623330552,-0.5067318539713864,-0.5067318539713864,0.6289601696450940,-0.4569663116686273,-0.6289601696450940
2,0.6652465971273087,-0.3389600714259312,-0.6652465971273087,0.6891517577746518,-0.2239189797945133,-0.6891517577746518
2,0.6891517577746518,-0.2239189797945133,-0.6891517577746518,0.7824360014318159,-0.2542288679069155,-0.5684730304826777
2,0.7824360014318159,-0.2542288679069155,-0.5684730304826777,0.7479617285744279,-0.3811055359565153,-0.5434260051297244
2,0.7479617285744279,-0.3811055359565153,-0.5434260051297244,0.6652465971273087,-0.3389600714259312,-0.6652465971273087
3,0.6891517577746518,-0.2239189797945133,-0.6891517577746518,0.7027135113015590,-0.1112988861959871,-0.7027135113015590
3,0.7027135113015590,-0.1112988861959871,-0.7027135113015590,0.8024561480774410,-0.1270965678982287,-0.5830185184376282
3,0.8024561480774410,-0.1270965678982287,-0.5830185184376282,0.7824360014318159,-0.2542288679069155,-0.5684730304826777
3,0.7824360014318159,-0.2542288679069155,-0.5684730304826777,0.6891517577746518,-0.2239189797945133,-0.6891517577746518
4,0.7027135113015590,-0.1112988861959871,-0.7027135113015590,0.7071067811865476,0.0000000000000000,-0.7071067811865476
4,0.7071067811865476,0.0000000000000000,-0.7071067811865476,0.8090169943749475,0.0000000000000000,-0.5877852522924731
4,0.8090169943749475,0.0000000000000000,-0.5877852522924731,0.8024561480774410,-0.1270965678982287,-0.5830185184376282
4,0.8024561480774410,-0.1270965678982287,-0.5830185184376282,0.7027135113015590,-0.1112988861959871,-0.7027135113015590
5,0.7071067811865476,0.0000000000000000,-0.7071067811865476,0.7027135113015590,0.1112988861959871,-0.7027135113015590
5,0.7027135113015590,0.1112988861959871,-0.7027135113015590,0.8024561480774410,0.1270965678982287,-0.5830185184376282
5,0.8024561480774410,0.1270965678982287,-0.5830185184376282,0.8090169943749475,0.0000000000000000,-0.5877852522924731
5,0.8090169943749475,0.0000000000000000,-0.5877852522924731,0.7071067811865476,0.0000000000000000,-0.7071067811865476
6,0.7027135113015590,0.1112988861959871,-0.7027135113015590,0.6891517577746518,0.2239189797945132,-0.6891517577746518
6,0.6891517577746518,0.2239189797945132,-0.6891517577746518,0.7824360014318159,0.2542288679069153,-0.5684730304826777
6,0.7824360014318159,0.2542288679069153,-0.5684730304826777,0.8024561480774410,0.1270965678982287,-0.5830185184376282
6,0.8024561480774410,0.1270965678982287,-0.5830185184376282,0.7027135113015590,0.1112988861959871,-0.7027135113015590
